match_url
https://www.dotabuff.com/esports/series/2379020-the-international-11-playoff-secret-vs-tundra
https://www.dotabuff.com/esports/series/2378998-the-international-11-playoff-drg-vs-th
https://www.dotabuff.com/esports/series/2378961-the-international-11-playoff-liquid-vs-secret
https://www.dotabuff.com/esports/series/2378761-the-international-11-playoff-secret-vs-tundra
https://www.dotabuff.com/esports/series/2378718-the-international-11-playoff-liquid-vs-aster
https://www.dotabuff.com/esports/series/2376914-the-international-11-playoff-liquid-vs-thunder
https://www.dotabuff.com/esports/series/2376891-the-international-11-playoff-psg-lgd-vs-aster
https://www.dotabuff.com/esports/series/2376872-the-international-11-playoff-liquid-vs-og
https://www.dotabuff.com/esports/series/2376845-the-international-11-playoff-psg-lgd-vs-bc
https://www.dotabuff.com/esports/series/2376573-the-international-11-playoff-aster-vs-tundra
https://www.dotabuff.com/esports/series/2376545-the-international-11-playoff-secret-vs-thunder
https://www.dotabuff.com/esports/series/2376518-the-international-11-playoff-liquid-vs-entity
https://www.dotabuff.com/esports/series/2376493-the-international-11-playoff-og-vs-gg
https://www.dotabuff.com/esports/series/2376263-the-international-11-playoff-psg-lgd-vs-boom
https://www.dotabuff.com/esports/series/2376250-the-international-11-playoff-sr-vs-bc
https://www.dotabuff.com/esports/series/2376241-the-international-11-playoff-liquid-vs-aster
https://www.dotabuff.com/esports/series/2376216-the-international-11-playoff-og-vs-tundra
https://www.dotabuff.com/esports/series/2376000-the-international-11-playoff-knights-vs-entity
https://www.dotabuff.com/esports/series/2375985-the-international-11-playoff-fnatic-vs-gg
https://www.dotabuff.com/esports/series/2375982-the-international-11-playoff-tspirit-vs-boom
https://www.dotabuff.com/esports/series/2375974-the-international-11-playoff-uku-vs-bc
https://www.dotabuff.com/esports/series/2375965-the-international-11-playoff-psg-lgd-vs-secret
https://www.dotabuff.com/esports/series/2375949-the-international-11-playoff-sr-vs-thunder
https://www.dotabuff.com/esports/series/2375426-tln-vs-entity
https://www.dotabuff.com/esports/series/2375425-boom-vs-betboom
https://www.dotabuff.com/esports/series/2375413-thiu-vs-boom
https://www.dotabuff.com/esports/series/2375408-fnatic-vs-tsm
https://www.dotabuff.com/esports/series/2375409-secret-vs-tln
https://www.dotabuff.com/esports/series/2375406-thunder-vs-bc
https://www.dotabuff.com/esports/series/2375405-aster-vs-tspirit
https://www.dotabuff.com/esports/series/2375402-tundra-vs-entity
https://www.dotabuff.com/esports/series/2375396-sr-vs-boom
